image_path,image_index,speed
../train/photos/images/gray_Road_Only/40.jpg,40,27.522541999999998
../train/photos/images/gray_Road_Only/41.jpg,41,27.531058
../train/photos/images/gray_Road_Only/42.jpg,42,27.493015000000003
../train/photos/images/gray_Road_Only/43.jpg,43,27.487706
../train/photos/images/gray_Road_Only/44.jpg,44,27.440943
../train/photos/images/gray_Road_Only/45.jpg,45,27.439646000000003
../train/photos/images/gray_Road_Only/46.jpg,46,27.412907
../train/photos/images/gray_Road_Only/47.jpg,47,27.401744
../train/photos/images/gray_Road_Only/48.jpg,48,27.396007
../train/photos/images/gray_Road_Only/49.jpg,49,27.357509999999998
../train/photos/images/gray_Road_Only/50.jpg,50,27.365646999999996
../train/photos/images/gray_Road_Only/51.jpg,51,27.347638
../train/photos/images/gray_Road_Only/52.jpg,52,27.302128000000003
../train/photos/images/gray_Road_Only/53.jpg,53,27.309835999999997
../train/photos/images/gray_Road_Only/54.jpg,54,27.266277000000002
../train/photos/images/gray_Road_Only/55.jpg,55,27.266066
../train/photos/images/gray_Road_Only/56.jpg,56,27.238096999999996
../train/photos/images/gray_Road_Only/57.jpg,57,27.239031
../train/photos/images/gray_Road_Only/58.jpg,58,27.227439
../train/photos/images/gray_Road_Only/59.jpg,59,27.209839000000002
../train/photos/images/gray_Road_Only/60.jpg,60,27.224821000000002
../train/photos/images/gray_Road_Only/61.jpg,61,27.181665999999996
../train/photos/images/gray_Road_Only/62.jpg,62,27.170096
../train/photos/images/gray_Road_Only/63.jpg,63,27.154590000000002
../train/photos/images/gray_Road_Only/64.jpg,64,27.104113
../train/photos/images/gray_Road_Only/65.jpg,65,27.081358
../train/photos/images/gray_Road_Only/66.jpg,66,27.071873999999998
../train/photos/images/gray_Road_Only/67.jpg,67,27.073266999999998
../train/photos/images/gray_Road_Only/68.jpg,68,27.039336
../train/photos/images/gray_Road_Only/69.jpg,69,27.041493
../train/photos/images/gray_Road_Only/70.jpg,70,27.018145
../train/photos/images/gray_Road_Only/71.jpg,71,27.009551000000002
../train/photos/images/gray_Road_Only/72.jpg,72,26.996246999999997
../train/photos/images/gray_Road_Only/73.jpg,73,26.954839
../train/photos/images/gray_Road_Only/74.jpg,74,26.968576000000002
../train/photos/images/gray_Road_Only/75.jpg,75,26.913075
../train/photos/images/gray_Road_Only/76.jpg,76,26.903469
../train/photos/images/gray_Road_Only/77.jpg,77,26.908828999999997
../train/photos/images/gray_Road_Only/78.jpg,78,26.860309
../train/photos/images/gray_Road_Only/79.jpg,79,26.86931
../train/photos/images/gray_Road_Only/80.jpg,80,26.870268
../train/photos/images/gray_Road_Only/81.jpg,81,26.836196
../train/photos/images/gray_Road_Only/82.jpg,82,26.836415000000002
../train/photos/images/gray_Road_Only/83.jpg,83,26.843830999999998
../train/photos/images/gray_Road_Only/84.jpg,84,26.775541999999998
../train/photos/images/gray_Road_Only/85.jpg,85,26.732431
../train/photos/images/gray_Road_Only/86.jpg,86,26.730095000000002
../train/photos/images/gray_Road_Only/87.jpg,87,26.73078
../train/photos/images/gray_Road_Only/88.jpg,88,26.708965999999997
../train/photos/images/gray_Road_Only/89.jpg,89,26.692341
../train/photos/images/gray_Road_Only/90.jpg,90,26.690703000000003
../train/photos/images/gray_Road_Only/91.jpg,91,26.646071999999997
../train/photos/images/gray_Road_Only/92.jpg,92,26.644104
../train/photos/images/gray_Road_Only/93.jpg,93,26.627146000000003
../train/photos/images/gray_Road_Only/94.jpg,94,26.569781
../train/photos/images/gray_Road_Only/95.jpg,95,26.564525
../train/photos/images/gray_Road_Only/96.jpg,96,26.577363000000002
../train/photos/images/gray_Road_Only/97.jpg,97,26.535203999999997
../train/photos/images/gray_Road_Only/98.jpg,98,26.541646999999998
../train/photos/images/gray_Road_Only/99.jpg,99,26.529513
../train/photos/images/gray_Road_Only/100.jpg,100,26.501939
../train/photos/images/gray_Road_Only/101.jpg,101,26.508459999999996
../train/photos/images/gray_Road_Only/102.jpg,102,26.456369
../train/photos/images/gray_Road_Only/103.jpg,103,26.460903000000002
../train/photos/images/gray_Road_Only/104.jpg,104,26.447105999999998
../train/photos/images/gray_Road_Only/105.jpg,105,26.444678999999997
../train/photos/images/gray_Road_Only/106.jpg,106,26.432169000000002
../train/photos/images/gray_Road_Only/107.jpg,107,26.348981
../train/photos/images/gray_Road_Only/108.jpg,108,26.368428
../train/photos/images/gray_Road_Only/109.jpg,109,26.328696
../train/photos/images/gray_Road_Only/110.jpg,110,26.287243
../train/photos/images/gray_Road_Only/111.jpg,111,26.286671999999996
../train/photos/images/gray_Road_Only/112.jpg,112,26.273133
../train/photos/images/gray_Road_Only/113.jpg,113,26.258781
../train/photos/images/gray_Road_Only/114.jpg,114,26.264020000000002
../train/photos/images/gray_Road_Only/115.jpg,115,26.216485
../train/photos/images/gray_Road_Only/116.jpg,116,26.229105
../train/photos/images/gray_Road_Only/117.jpg,117,26.205432000000002
../train/photos/images/gray_Road_Only/118.jpg,118,26.184952
../train/photos/images/gray_Road_Only/119.jpg,119,26.187712
../train/photos/images/gray_Road_Only/120.jpg,120,26.163657
../train/photos/images/gray_Road_Only/121.jpg,121,26.115078
../train/photos/images/gray_Road_Only/122.jpg,122,26.115793
../train/photos/images/gray_Road_Only/123.jpg,123,26.106916000000002
../train/photos/images/gray_Road_Only/124.jpg,124,26.093713
../train/photos/images/gray_Road_Only/125.jpg,125,26.026723
../train/photos/images/gray_Road_Only/126.jpg,126,26.059682000000002
../train/photos/images/gray_Road_Only/127.jpg,127,26.043513
../train/photos/images/gray_Road_Only/128.jpg,128,26.026975
../train/photos/images/gray_Road_Only/129.jpg,129,26.036413
../train/photos/images/gray_Road_Only/130.jpg,130,25.985965
../train/photos/images/gray_Road_Only/131.jpg,131,25.882752
../train/photos/images/gray_Road_Only/132.jpg,132,25.848527
../train/photos/images/gray_Road_Only/133.jpg,133,25.92309
../train/photos/images/gray_Road_Only/134.jpg,134,25.898218
../train/photos/images/gray_Road_Only/135.jpg,135,25.936657
../train/photos/images/gray_Road_Only/136.jpg,136,25.889446
../train/photos/images/gray_Road_Only/137.jpg,137,25.881018
../train/photos/images/gray_Road_Only/138.jpg,138,25.883611
../train/photos/images/gray_Road_Only/139.jpg,139,25.838685
../train/photos/images/gray_Road_Only/140.jpg,140,25.837266
../train/photos/images/gray_Road_Only/141.jpg,141,25.76013
../train/photos/images/gray_Road_Only/142.jpg,142,25.72661
../train/photos/images/gray_Road_Only/143.jpg,143,25.705029
../train/photos/images/gray_Road_Only/144.jpg,144,25.69282
../train/photos/images/gray_Road_Only/145.jpg,145,25.694554999999998
../train/photos/images/gray_Road_Only/146.jpg,146,25.715744
../train/photos/images/gray_Road_Only/147.jpg,147,25.721072
../train/photos/images/gray_Road_Only/148.jpg,148,25.71009
../train/photos/images/gray_Road_Only/149.jpg,149,25.675076
../train/photos/images/gray_Road_Only/150.jpg,150,25.690365
../train/photos/images/gray_Road_Only/151.jpg,151,25.659273000000002
../train/photos/images/gray_Road_Only/152.jpg,152,25.588452
../train/photos/images/gray_Road_Only/153.jpg,153,25.587607000000002
../train/photos/images/gray_Road_Only/154.jpg,154,25.605106
../train/photos/images/gray_Road_Only/155.jpg,155,25.546981
../train/photos/images/gray_Road_Only/156.jpg,156,25.561611
../train/photos/images/gray_Road_Only/157.jpg,157,25.520048000000003
../train/photos/images/gray_Road_Only/158.jpg,158,25.512851
../train/photos/images/gray_Road_Only/159.jpg,159,25.535949
../train/photos/images/gray_Road_Only/160.jpg,160,25.466815
../train/photos/images/gray_Road_Only/161.jpg,161,25.468195
../train/photos/images/gray_Road_Only/162.jpg,162,25.442954999999998
../train/photos/images/gray_Road_Only/163.jpg,163,25.43467
../train/photos/images/gray_Road_Only/164.jpg,164,25.415651
../train/photos/images/gray_Road_Only/165.jpg,165,25.376169
../train/photos/images/gray_Road_Only/166.jpg,166,25.380297
../train/photos/images/gray_Road_Only/167.jpg,167,25.31671
../train/photos/images/gray_Road_Only/168.jpg,168,25.308004
../train/photos/images/gray_Road_Only/169.jpg,169,25.307879
../train/photos/images/gray_Road_Only/170.jpg,170,25.25791
../train/photos/images/gray_Road_Only/171.jpg,171,25.234153
../train/photos/images/gray_Road_Only/172.jpg,172,25.234548
../train/photos/images/gray_Road_Only/173.jpg,173,25.16456
../train/photos/images/gray_Road_Only/174.jpg,174,25.155528
../train/photos/images/gray_Road_Only/175.jpg,175,25.124563000000002
../train/photos/images/gray_Road_Only/176.jpg,176,25.05188
../train/photos/images/gray_Road_Only/177.jpg,177,25.069608
../train/photos/images/gray_Road_Only/178.jpg,178,24.984767
../train/photos/images/gray_Road_Only/179.jpg,179,24.967705
../train/photos/images/gray_Road_Only/180.jpg,180,24.989188000000002
../train/photos/images/gray_Road_Only/181.jpg,181,24.92012
../train/photos/images/gray_Road_Only/182.jpg,182,24.878731
../train/photos/images/gray_Road_Only/183.jpg,183,24.78153
../train/photos/images/gray_Road_Only/184.jpg,184,24.813369
../train/photos/images/gray_Road_Only/185.jpg,185,24.765025
../train/photos/images/gray_Road_Only/186.jpg,186,24.703235999999997
../train/photos/images/gray_Road_Only/187.jpg,187,24.719001000000002
../train/photos/images/gray_Road_Only/188.jpg,188,24.616928
../train/photos/images/gray_Road_Only/189.jpg,189,24.599527
../train/photos/images/gray_Road_Only/190.jpg,190,24.583681
../train/photos/images/gray_Road_Only/191.jpg,191,24.478285999999997
../train/photos/images/gray_Road_Only/192.jpg,192,24.44661
../train/photos/images/gray_Road_Only/193.jpg,193,24.425898999999998
../train/photos/images/gray_Road_Only/194.jpg,194,24.334192
../train/photos/images/gray_Road_Only/195.jpg,195,24.277394
../train/photos/images/gray_Road_Only/196.jpg,196,24.243752
../train/photos/images/gray_Road_Only/197.jpg,197,24.166103
../train/photos/images/gray_Road_Only/198.jpg,198,24.169954
../train/photos/images/gray_Road_Only/199.jpg,199,24.066184
../train/photos/images/gray_Road_Only/200.jpg,200,24.031755
../train/photos/images/gray_Road_Only/201.jpg,201,24.00579
../train/photos/images/gray_Road_Only/202.jpg,202,23.927473000000003
../train/photos/images/gray_Road_Only/203.jpg,203,23.890764
../train/photos/images/gray_Road_Only/204.jpg,204,23.798889000000003
../train/photos/images/gray_Road_Only/205.jpg,205,23.841604
../train/photos/images/gray_Road_Only/206.jpg,206,23.759881
../train/photos/images/gray_Road_Only/207.jpg,207,23.71539
../train/photos/images/gray_Road_Only/208.jpg,208,23.748295000000002
../train/photos/images/gray_Road_Only/209.jpg,209,23.647204000000002
../train/photos/images/gray_Road_Only/210.jpg,210,23.596707000000002
../train/photos/images/gray_Road_Only/211.jpg,211,23.584715
../train/photos/images/gray_Road_Only/212.jpg,212,23.55405
../train/photos/images/gray_Road_Only/213.jpg,213,23.472504
../train/photos/images/gray_Road_Only/214.jpg,214,23.504016
../train/photos/images/gray_Road_Only/215.jpg,215,23.379037
../train/photos/images/gray_Road_Only/216.jpg,216,23.358512
../train/photos/images/gray_Road_Only/217.jpg,217,23.260696
../train/photos/images/gray_Road_Only/218.jpg,218,23.247885
../train/photos/images/gray_Road_Only/219.jpg,219,23.215723999999998
../train/photos/images/gray_Road_Only/220.jpg,220,23.145633
../train/photos/images/gray_Road_Only/221.jpg,221,23.102612
../train/photos/images/gray_Road_Only/222.jpg,222,23.045069
../train/photos/images/gray_Road_Only/223.jpg,223,23.051338
../train/photos/images/gray_Road_Only/224.jpg,224,23.015295000000002
../train/photos/images/gray_Road_Only/225.jpg,225,22.881877
../train/photos/images/gray_Road_Only/226.jpg,226,22.915834
../train/photos/images/gray_Road_Only/227.jpg,227,22.857471
../train/photos/images/gray_Road_Only/228.jpg,228,22.757829
../train/photos/images/gray_Road_Only/229.jpg,229,22.801015
../train/photos/images/gray_Road_Only/230.jpg,230,22.703557
../train/photos/images/gray_Road_Only/231.jpg,231,22.632107
../train/photos/images/gray_Road_Only/232.jpg,232,22.650745999999998
../train/photos/images/gray_Road_Only/233.jpg,233,22.539414
../train/photos/images/gray_Road_Only/234.jpg,234,22.495062
../train/photos/images/gray_Road_Only/235.jpg,235,22.497131
../train/photos/images/gray_Road_Only/236.jpg,236,22.412535000000002
../train/photos/images/gray_Road_Only/237.jpg,237,22.305346
../train/photos/images/gray_Road_Only/238.jpg,238,22.266351999999998
../train/photos/images/gray_Road_Only/239.jpg,239,22.274607999999997
../train/photos/images/gray_Road_Only/240.jpg,240,22.213148999999998
../train/photos/images/gray_Road_Only/241.jpg,241,22.111782
../train/photos/images/gray_Road_Only/242.jpg,242,22.098620999999998
../train/photos/images/gray_Road_Only/243.jpg,243,22.023265
../train/photos/images/gray_Road_Only/244.jpg,244,21.9876
../train/photos/images/gray_Road_Only/245.jpg,245,21.96738
../train/photos/images/gray_Road_Only/246.jpg,246,21.867499
../train/photos/images/gray_Road_Only/247.jpg,247,21.878563
../train/photos/images/gray_Road_Only/248.jpg,248,21.830776999999998
../train/photos/images/gray_Road_Only/249.jpg,249,21.724760999999997
../train/photos/images/gray_Road_Only/250.jpg,250,21.720484
../train/photos/images/gray_Road_Only/251.jpg,251,21.682866
../train/photos/images/gray_Road_Only/252.jpg,252,21.565654000000002
../train/photos/images/gray_Road_Only/253.jpg,253,21.630614
../train/photos/images/gray_Road_Only/254.jpg,254,21.522918
../train/photos/images/gray_Road_Only/255.jpg,255,21.49305
../train/photos/images/gray_Road_Only/256.jpg,256,21.502722
../train/photos/images/gray_Road_Only/257.jpg,257,21.393423000000002
../train/photos/images/gray_Road_Only/258.jpg,258,21.312005
../train/photos/images/gray_Road_Only/259.jpg,259,21.256784
../train/photos/images/gray_Road_Only/260.jpg,260,21.283194
../train/photos/images/gray_Road_Only/261.jpg,261,21.170907
../train/photos/images/gray_Road_Only/262.jpg,262,21.128252
../train/photos/images/gray_Road_Only/263.jpg,263,21.108952
../train/photos/images/gray_Road_Only/264.jpg,264,21.026714000000002
../train/photos/images/gray_Road_Only/265.jpg,265,20.997039
../train/photos/images/gray_Road_Only/266.jpg,266,21.006357
../train/photos/images/gray_Road_Only/267.jpg,267,20.969367000000002
../train/photos/images/gray_Road_Only/268.jpg,268,20.944717
../train/photos/images/gray_Road_Only/269.jpg,269,20.942738000000002
../train/photos/images/gray_Road_Only/270.jpg,270,20.863276000000003
../train/photos/images/gray_Road_Only/271.jpg,271,20.872582
../train/photos/images/gray_Road_Only/272.jpg,272,20.858857
../train/photos/images/gray_Road_Only/273.jpg,273,20.820238
../train/photos/images/gray_Road_Only/274.jpg,274,20.823964
../train/photos/images/gray_Road_Only/275.jpg,275,20.751848000000003
../train/photos/images/gray_Road_Only/276.jpg,276,20.723851
../train/photos/images/gray_Road_Only/277.jpg,277,20.729127
../train/photos/images/gray_Road_Only/278.jpg,278,20.679543
../train/photos/images/gray_Road_Only/279.jpg,279,20.582223000000003
../train/photos/images/gray_Road_Only/280.jpg,280,20.543176000000003
../train/photos/images/gray_Road_Only/281.jpg,281,20.562831
../train/photos/images/gray_Road_Only/282.jpg,282,20.485892
../train/photos/images/gray_Road_Only/283.jpg,283,20.365818
../train/photos/images/gray_Road_Only/284.jpg,284,20.3791
../train/photos/images/gray_Road_Only/285.jpg,285,20.319317
../train/photos/images/gray_Road_Only/286.jpg,286,20.222046
../train/photos/images/gray_Road_Only/287.jpg,287,20.281935
../train/photos/images/gray_Road_Only/288.jpg,288,20.160613
../train/photos/images/gray_Road_Only/289.jpg,289,20.137914000000002
../train/photos/images/gray_Road_Only/290.jpg,290,20.138333
../train/photos/images/gray_Road_Only/291.jpg,291,20.02506
../train/photos/images/gray_Road_Only/292.jpg,292,19.992256
../train/photos/images/gray_Road_Only/293.jpg,293,19.911347
../train/photos/images/gray_Road_Only/294.jpg,294,19.882995
../train/photos/images/gray_Road_Only/295.jpg,295,19.877321
../train/photos/images/gray_Road_Only/296.jpg,296,19.715738
../train/photos/images/gray_Road_Only/297.jpg,297,19.649489000000003
../train/photos/images/gray_Road_Only/298.jpg,298,19.60541
../train/photos/images/gray_Road_Only/299.jpg,299,19.547851
../train/photos/images/gray_Road_Only/300.jpg,300,19.452522000000002
../train/photos/images/gray_Road_Only/301.jpg,301,19.356057999999997
../train/photos/images/gray_Road_Only/302.jpg,302,19.341932999999997
../train/photos/images/gray_Road_Only/303.jpg,303,19.290832
../train/photos/images/gray_Road_Only/304.jpg,304,19.110332
../train/photos/images/gray_Road_Only/305.jpg,305,19.19085
../train/photos/images/gray_Road_Only/306.jpg,306,19.113866
../train/photos/images/gray_Road_Only/307.jpg,307,19.037851
../train/photos/images/gray_Road_Only/308.jpg,308,18.990706
../train/photos/images/gray_Road_Only/309.jpg,309,18.896681
../train/photos/images/gray_Road_Only/310.jpg,310,18.732623
../train/photos/images/gray_Road_Only/311.jpg,311,18.742782000000002
../train/photos/images/gray_Road_Only/312.jpg,312,18.593645000000002
../train/photos/images/gray_Road_Only/313.jpg,313,18.517665
../train/photos/images/gray_Road_Only/314.jpg,314,18.425152999999998
../train/photos/images/gray_Road_Only/315.jpg,315,18.414804999999998
../train/photos/images/gray_Road_Only/316.jpg,316,18.345416
../train/photos/images/gray_Road_Only/317.jpg,317,18.296095
../train/photos/images/gray_Road_Only/318.jpg,318,18.280873
../train/photos/images/gray_Road_Only/319.jpg,319,18.215723
../train/photos/images/gray_Road_Only/320.jpg,320,18.199875
../train/photos/images/gray_Road_Only/321.jpg,321,18.170798
../train/photos/images/gray_Road_Only/322.jpg,322,18.120178
../train/photos/images/gray_Road_Only/323.jpg,323,18.114072
../train/photos/images/gray_Road_Only/324.jpg,324,18.101441
../train/photos/images/gray_Road_Only/325.jpg,325,18.026191
../train/photos/images/gray_Road_Only/326.jpg,326,18.033098000000003
../train/photos/images/gray_Road_Only/327.jpg,327,17.985449
../train/photos/images/gray_Road_Only/328.jpg,328,17.974486
../train/photos/images/gray_Road_Only/329.jpg,329,17.978176
../train/photos/images/gray_Road_Only/330.jpg,330,17.926244
../train/photos/images/gray_Road_Only/331.jpg,331,17.895649
../train/photos/images/gray_Road_Only/332.jpg,332,17.904253
../train/photos/images/gray_Road_Only/333.jpg,333,17.900632
../train/photos/images/gray_Road_Only/334.jpg,334,17.870866
../train/photos/images/gray_Road_Only/335.jpg,335,17.906272
../train/photos/images/gray_Road_Only/336.jpg,336,17.91078
../train/photos/images/gray_Road_Only/337.jpg,337,17.885157
../train/photos/images/gray_Road_Only/338.jpg,338,17.870561
../train/photos/images/gray_Road_Only/339.jpg,339,17.859622
../train/photos/images/gray_Road_Only/340.jpg,340,17.83511
../train/photos/images/gray_Road_Only/341.jpg,341,17.82089
../train/photos/images/gray_Road_Only/342.jpg,342,17.817578
../train/photos/images/gray_Road_Only/343.jpg,343,17.776329
../train/photos/images/gray_Road_Only/344.jpg,344,17.773367999999998
../train/photos/images/gray_Road_Only/345.jpg,345,17.756399
../train/photos/images/gray_Road_Only/346.jpg,346,17.740410999999998
../train/photos/images/gray_Road_Only/347.jpg,347,17.750501999999997
../train/photos/images/gray_Road_Only/348.jpg,348,17.713229000000002
../train/photos/images/gray_Road_Only/349.jpg,349,17.720285999999998
../train/photos/images/gray_Road_Only/350.jpg,350,17.707938000000002
../train/photos/images/gray_Road_Only/351.jpg,351,17.701258
../train/photos/images/gray_Road_Only/352.jpg,352,17.701864999999998
../train/photos/images/gray_Road_Only/353.jpg,353,17.694371
../train/photos/images/gray_Road_Only/354.jpg,354,17.632586
../train/photos/images/gray_Road_Only/355.jpg,355,17.586225
../train/photos/images/gray_Road_Only/356.jpg,356,17.526406
../train/photos/images/gray_Road_Only/357.jpg,357,17.544085
../train/photos/images/gray_Road_Only/358.jpg,358,17.502712
../train/photos/images/gray_Road_Only/359.jpg,359,17.451329
../train/photos/images/gray_Road_Only/360.jpg,360,17.48443
../train/photos/images/gray_Road_Only/361.jpg,361,17.416052
../train/photos/images/gray_Road_Only/362.jpg,362,17.388921
../train/photos/images/gray_Road_Only/363.jpg,363,17.397132
../train/photos/images/gray_Road_Only/364.jpg,364,17.321062
../train/photos/images/gray_Road_Only/365.jpg,365,17.293554999999998
../train/photos/images/gray_Road_Only/366.jpg,366,17.280179
../train/photos/images/gray_Road_Only/367.jpg,367,17.215
../train/photos/images/gray_Road_Only/368.jpg,368,17.198204999999998
../train/photos/images/gray_Road_Only/369.jpg,369,17.177024
../train/photos/images/gray_Road_Only/370.jpg,370,17.144791
../train/photos/images/gray_Road_Only/371.jpg,371,17.13578
../train/photos/images/gray_Road_Only/372.jpg,372,17.106082
../train/photos/images/gray_Road_Only/373.jpg,373,17.040895000000003
../train/photos/images/gray_Road_Only/374.jpg,374,17.066623
../train/photos/images/gray_Road_Only/375.jpg,375,17.007220999999998
../train/photos/images/gray_Road_Only/376.jpg,376,16.965812
../train/photos/images/gray_Road_Only/377.jpg,377,16.902998
../train/photos/images/gray_Road_Only/378.jpg,378,16.927943
../train/photos/images/gray_Road_Only/379.jpg,379,16.876896
../train/photos/images/gray_Road_Only/380.jpg,380,16.82764
../train/photos/images/gray_Road_Only/381.jpg,381,16.852029
../train/photos/images/gray_Road_Only/382.jpg,382,16.776187
../train/photos/images/gray_Road_Only/383.jpg,383,16.727211999999998
../train/photos/images/gray_Road_Only/384.jpg,384,16.748829
../train/photos/images/gray_Road_Only/385.jpg,385,16.660815
../train/photos/images/gray_Road_Only/386.jpg,386,16.658419
../train/photos/images/gray_Road_Only/387.jpg,387,16.651664999999998
../train/photos/images/gray_Road_Only/388.jpg,388,16.622098
../train/photos/images/gray_Road_Only/389.jpg,389,16.596606
../train/photos/images/gray_Road_Only/390.jpg,390,16.54733
../train/photos/images/gray_Road_Only/391.jpg,391,16.525285999999998
../train/photos/images/gray_Road_Only/392.jpg,392,16.507766
../train/photos/images/gray_Road_Only/393.jpg,393,16.454513000000002
../train/photos/images/gray_Road_Only/394.jpg,394,16.436982
../train/photos/images/gray_Road_Only/395.jpg,395,16.428845000000003
../train/photos/images/gray_Road_Only/396.jpg,396,16.363858999999998
../train/photos/images/gray_Road_Only/397.jpg,397,16.348094
../train/photos/images/gray_Road_Only/398.jpg,398,16.282683
../train/photos/images/gray_Road_Only/399.jpg,399,16.296509
../train/photos/images/gray_Road_Only/400.jpg,400,16.271328
../train/photos/images/gray_Road_Only/401.jpg,401,16.174741
../train/photos/images/gray_Road_Only/402.jpg,402,16.214317
../train/photos/images/gray_Road_Only/403.jpg,403,16.157124
../train/photos/images/gray_Road_Only/404.jpg,404,16.102732
../train/photos/images/gray_Road_Only/405.jpg,405,16.106655
../train/photos/images/gray_Road_Only/406.jpg,406,16.086453
../train/photos/images/gray_Road_Only/407.jpg,407,16.049456
../train/photos/images/gray_Road_Only/408.jpg,408,16.051216
../train/photos/images/gray_Road_Only/409.jpg,409,16.007865
../train/photos/images/gray_Road_Only/410.jpg,410,15.951592999999999
../train/photos/images/gray_Road_Only/411.jpg,411,15.894406
../train/photos/images/gray_Road_Only/412.jpg,412,15.883973000000001
../train/photos/images/gray_Road_Only/413.jpg,413,15.869272
../train/photos/images/gray_Road_Only/414.jpg,414,15.811601999999999
../train/photos/images/gray_Road_Only/415.jpg,415,15.794932999999999
../train/photos/images/gray_Road_Only/416.jpg,416,15.745741
../train/photos/images/gray_Road_Only/417.jpg,417,15.726425
../train/photos/images/gray_Road_Only/418.jpg,418,15.720598
../train/photos/images/gray_Road_Only/419.jpg,419,15.675835000000001
../train/photos/images/gray_Road_Only/420.jpg,420,15.673611
../train/photos/images/gray_Road_Only/421.jpg,421,15.655756
../train/photos/images/gray_Road_Only/422.jpg,422,15.627181
../train/photos/images/gray_Road_Only/423.jpg,423,15.646816000000001
../train/photos/images/gray_Road_Only/424.jpg,424,15.602119
../train/photos/images/gray_Road_Only/425.jpg,425,15.579875
../train/photos/images/gray_Road_Only/426.jpg,426,15.594948
../train/photos/images/gray_Road_Only/427.jpg,427,15.577295000000001
../train/photos/images/gray_Road_Only/428.jpg,428,15.555608
../train/photos/images/gray_Road_Only/429.jpg,429,15.618620000000002
../train/photos/images/gray_Road_Only/430.jpg,430,15.596103
../train/photos/images/gray_Road_Only/431.jpg,431,15.598692999999999
../train/photos/images/gray_Road_Only/432.jpg,432,15.638159
../train/photos/images/gray_Road_Only/433.jpg,433,15.656410000000001
../train/photos/images/gray_Road_Only/434.jpg,434,15.578145999999998
../train/photos/images/gray_Road_Only/435.jpg,435,15.531089000000001
../train/photos/images/gray_Road_Only/436.jpg,436,15.530522
../train/photos/images/gray_Road_Only/437.jpg,437,15.542079000000001
../train/photos/images/gray_Road_Only/438.jpg,438,15.542342000000001
../train/photos/images/gray_Road_Only/439.jpg,439,15.529361999999999
../train/photos/images/gray_Road_Only/440.jpg,440,15.544828
../train/photos/images/gray_Road_Only/441.jpg,441,15.548348
../train/photos/images/gray_Road_Only/442.jpg,442,15.545864000000002
../train/photos/images/gray_Road_Only/443.jpg,443,15.558582999999999
../train/photos/images/gray_Road_Only/444.jpg,444,15.567834
../train/photos/images/gray_Road_Only/445.jpg,445,15.552204999999999
../train/photos/images/gray_Road_Only/446.jpg,446,15.617641
../train/photos/images/gray_Road_Only/447.jpg,447,15.614486999999999
../train/photos/images/gray_Road_Only/448.jpg,448,15.604403
../train/photos/images/gray_Road_Only/449.jpg,449,15.649429999999999
../train/photos/images/gray_Road_Only/450.jpg,450,15.630264000000002
../train/photos/images/gray_Road_Only/451.jpg,451,15.649289000000001
