image_path,image_index,speed,predicted_speed,error
../train/photos/images/gray_Road_Only/25.jpg,25,27.761886,21.37226676940918,6.389619230590821
../train/photos/images/gray_Road_Only/26.jpg,26,27.694763,21.8559627532959,5.8388002467041
../train/photos/images/gray_Road_Only/27.jpg,27,27.761203,21.700428009033203,6.060774990966795
../train/photos/images/gray_Road_Only/28.jpg,28,27.691932,20.742216110229492,6.949715889770509
../train/photos/images/gray_Road_Only/29.jpg,29,27.666086,18.19108009338379,9.475005906616211
../train/photos/images/gray_Road_Only/30.jpg,30,27.723912,16.678964614868164,11.044947385131834
../train/photos/images/gray_Road_Only/31.jpg,31,27.639469,15.806097030639648,11.83337196936035
../train/photos/images/gray_Road_Only/32.jpg,32,27.612874,16.482988357543945,11.129885642456056
../train/photos/images/gray_Road_Only/33.jpg,33,27.638534000000003,19.00757598876953,8.630958011230472
../train/photos/images/gray_Road_Only/34.jpg,34,27.606098,18.024423599243164,9.581674400756835
../train/photos/images/gray_Road_Only/35.jpg,35,27.593209,15.665922164916992,11.92728683508301
../train/photos/images/gray_Road_Only/36.jpg,36,27.573926,15.510337829589844,12.063588170410156
../train/photos/images/gray_Road_Only/37.jpg,37,27.561151,10.446151733398438,17.11499926660156
../train/photos/images/gray_Road_Only/38.jpg,38,27.559232,8.96430492401123,18.59492707598877
../train/photos/images/gray_Road_Only/39.jpg,39,27.528067,8.955491065979004,18.572575934020996
../train/photos/images/gray_Road_Only/40.jpg,40,27.522542,7.087165355682373,20.43537664431763
../train/photos/images/gray_Road_Only/41.jpg,41,27.531058,10.553327560424805,16.977730439575197
../train/photos/images/gray_Road_Only/42.jpg,42,27.493015000000003,8.578994750976562,18.91402024902344
../train/photos/images/gray_Road_Only/43.jpg,43,27.487706,7.503291130065918,19.98441486993408
../train/photos/images/gray_Road_Only/44.jpg,44,27.440943,12.930610656738281,14.51033234326172
../train/photos/images/gray_Road_Only/45.jpg,45,27.439646000000003,11.39692497253418,16.042721027465824
../train/photos/images/gray_Road_Only/46.jpg,46,27.412907,12.354055404663086,15.058851595336915
../train/photos/images/gray_Road_Only/47.jpg,47,27.401744,9.801065444946289,17.60067855505371
../train/photos/images/gray_Road_Only/48.jpg,48,27.396007,6.916772842407227,20.479234157592774
../train/photos/images/gray_Road_Only/49.jpg,49,27.35751,11.312660217285156,16.044849782714845
../train/photos/images/gray_Road_Only/50.jpg,50,27.365647,5.367719650268555,21.997927349731444
../train/photos/images/gray_Road_Only/51.jpg,51,27.347638,8.60324478149414,18.74439321850586
../train/photos/images/gray_Road_Only/52.jpg,52,27.302128000000003,6.907590389251709,20.394537610748294
../train/photos/images/gray_Road_Only/53.jpg,53,27.309836,8.526045799255371,18.78379020074463
../train/photos/images/gray_Road_Only/54.jpg,54,27.266277,7.359219551086426,19.907057448913573
../train/photos/images/gray_Road_Only/55.jpg,55,27.266066,9.304506301879883,17.961559698120116
../train/photos/images/gray_Road_Only/56.jpg,56,27.238097,11.527448654174805,15.710648345825195
../train/photos/images/gray_Road_Only/57.jpg,57,27.239031,10.536643981933594,16.702387018066407
../train/photos/images/gray_Road_Only/58.jpg,58,27.227439,8.11583423614502,19.11160476385498
../train/photos/images/gray_Road_Only/59.jpg,59,27.209839,14.754205703735352,12.455633296264647
../train/photos/images/gray_Road_Only/60.jpg,60,27.224821,9.80430793762207,17.42051306237793
../train/photos/images/gray_Road_Only/61.jpg,61,27.181666,18.2711181640625,8.9105478359375
../train/photos/images/gray_Road_Only/62.jpg,62,27.170096,15.548974990844727,11.621121009155274
../train/photos/images/gray_Road_Only/63.jpg,63,27.15459,13.139425277709961,14.015164722290038
../train/photos/images/gray_Road_Only/64.jpg,64,27.104113,15.25446891784668,11.849644082153322
../train/photos/images/gray_Road_Only/65.jpg,65,27.081358,16.21722984313965,10.864128156860353
../train/photos/images/gray_Road_Only/66.jpg,66,27.071874,17.677810668945312,9.394063331054689
../train/photos/images/gray_Road_Only/67.jpg,67,27.073267,16.326887130737305,10.746379869262697
../train/photos/images/gray_Road_Only/68.jpg,68,27.039336,17.209697723388672,9.829638276611327
../train/photos/images/gray_Road_Only/69.jpg,69,27.041493,16.989425659179688,10.052067340820312
../train/photos/images/gray_Road_Only/70.jpg,70,27.018145,19.822500228881836,7.195644771118165
../train/photos/images/gray_Road_Only/71.jpg,71,27.009551,17.702661514282227,9.306889485717772
../train/photos/images/gray_Road_Only/72.jpg,72,26.996247,14.646240234375,12.350006765625
../train/photos/images/gray_Road_Only/73.jpg,73,26.954839,17.24427604675293,9.71056295324707
../train/photos/images/gray_Road_Only/74.jpg,74,26.968576,18.228649139404297,8.739926860595702
../train/photos/images/gray_Road_Only/75.jpg,75,26.913075,15.510831832885742,11.402243167114257
../train/photos/images/gray_Road_Only/76.jpg,76,26.903469,22.19379997253418,4.7096690274658215
../train/photos/images/gray_Road_Only/77.jpg,77,26.908829,21.874635696411133,5.034193303588868
../train/photos/images/gray_Road_Only/78.jpg,78,26.860309,21.274080276489258,5.586228723510743
../train/photos/images/gray_Road_Only/79.jpg,79,26.86931,18.664567947387695,8.204742052612303
../train/photos/images/gray_Road_Only/80.jpg,80,26.870268,20.582059860229492,6.288208139770507
../train/photos/images/gray_Road_Only/81.jpg,81,26.836196,16.002975463867188,10.833220536132814
../train/photos/images/gray_Road_Only/82.jpg,82,26.836415,17.43232536315918,9.404089636840819
../train/photos/images/gray_Road_Only/83.jpg,83,26.843831,21.671388626098633,5.172442373901369
../train/photos/images/gray_Road_Only/84.jpg,84,26.775542,17.192684173583984,9.582857826416017
../train/photos/images/gray_Road_Only/85.jpg,85,26.732431,22.114015579223633,4.6184154207763655
../train/photos/images/gray_Road_Only/86.jpg,86,26.730095,23.23532485961914,3.494770140380858
../train/photos/images/gray_Road_Only/87.jpg,87,26.73078,20.043437957763672,6.687342042236327
../train/photos/images/gray_Road_Only/88.jpg,88,26.708966,19.756553649902344,6.9524123500976565
../train/photos/images/gray_Road_Only/89.jpg,89,26.692341,23.024078369140625,3.668262630859374
../train/photos/images/gray_Road_Only/90.jpg,90,26.690703000000006,22.579526901245117,4.111176098754889
../train/photos/images/gray_Road_Only/91.jpg,91,26.646072,21.345882415771484,5.300189584228516
../train/photos/images/gray_Road_Only/92.jpg,92,26.644104,17.960914611816406,8.683189388183592
../train/photos/images/gray_Road_Only/93.jpg,93,26.627146000000003,22.86058235168457,3.766563648315433
../train/photos/images/gray_Road_Only/94.jpg,94,26.569781,25.80921745300293,0.7605635469970693
../train/photos/images/gray_Road_Only/95.jpg,95,26.564525,24.74372673034668,1.82079826965332
../train/photos/images/gray_Road_Only/96.jpg,96,26.577363,24.04557228088379,2.5317907191162092
../train/photos/images/gray_Road_Only/97.jpg,97,26.535204,24.954914093017578,1.580289906982422
../train/photos/images/gray_Road_Only/98.jpg,98,26.541647,20.582979202270508,5.958667797729493
../train/photos/images/gray_Road_Only/99.jpg,99,26.529513,19.997329711914062,6.532183288085939
../train/photos/images/gray_Road_Only/100.jpg,100,26.501939,20.878562927246094,5.623376072753906
../train/photos/images/gray_Road_Only/101.jpg,101,26.50846,23.451030731201172,3.0574292687988276
../train/photos/images/gray_Road_Only/102.jpg,102,26.456369,22.40312385559082,4.053245144409178
../train/photos/images/gray_Road_Only/103.jpg,103,26.460903,22.48142433166504,3.9794786683349592
../train/photos/images/gray_Road_Only/104.jpg,104,26.447106,26.34395980834961,0.10314619165039218
../train/photos/images/gray_Road_Only/105.jpg,105,26.444679,19.18596839904785,7.258710600952149
../train/photos/images/gray_Road_Only/106.jpg,106,26.432169,19.30414390563965,7.12802509436035
../train/photos/images/gray_Road_Only/107.jpg,107,26.348981,23.912900924682617,2.4360800753173812
../train/photos/images/gray_Road_Only/108.jpg,108,26.368428,20.887283325195312,5.481144674804689
../train/photos/images/gray_Road_Only/109.jpg,109,26.328696,16.589269638061523,9.739426361938477
../train/photos/images/gray_Road_Only/110.jpg,110,26.287243,19.892446517944336,6.394796482055664
../train/photos/images/gray_Road_Only/111.jpg,111,26.286672,17.67551612854004,8.61115587145996
../train/photos/images/gray_Road_Only/112.jpg,112,26.273133,14.302783966064453,11.970349033935548
../train/photos/images/gray_Road_Only/113.jpg,113,26.258781,16.828529357910156,9.430251642089843
../train/photos/images/gray_Road_Only/114.jpg,114,26.26402,16.36787986755371,9.896140132446288
../train/photos/images/gray_Road_Only/115.jpg,115,26.216485,14.100143432617188,12.116341567382811
../train/photos/images/gray_Road_Only/116.jpg,116,26.229105,18.67183494567871,7.55727005432129
../train/photos/images/gray_Road_Only/117.jpg,117,26.205432,25.10191535949707,1.103516640502928
../train/photos/images/gray_Road_Only/118.jpg,118,26.184952,24.832983016967773,1.3519689830322257
../train/photos/images/gray_Road_Only/119.jpg,119,26.187712,25.077404022216797,1.1103079777832043
../train/photos/images/gray_Road_Only/120.jpg,120,26.163657,24.407087326049805,1.756569673950196
../train/photos/images/gray_Road_Only/121.jpg,121,26.115078,19.60901641845703,6.506061581542969
../train/photos/images/gray_Road_Only/122.jpg,122,26.115793,19.39822006225586,6.717572937744141
../train/photos/images/gray_Road_Only/123.jpg,123,26.106916,14.586387634277344,11.520528365722654
../train/photos/images/gray_Road_Only/124.jpg,124,26.093713,22.75596809387207,3.3377449061279307
../train/photos/images/gray_Road_Only/125.jpg,125,26.026723,23.7253360748291,2.301386925170899
../train/photos/images/gray_Road_Only/126.jpg,126,26.059682,24.087467193603516,1.972214806396483
../train/photos/images/gray_Road_Only/127.jpg,127,26.043513,23.85427474975586,2.1892382502441414
../train/photos/images/gray_Road_Only/128.jpg,128,26.026975,23.244224548339844,2.7827504516601564
../train/photos/images/gray_Road_Only/129.jpg,129,26.036413,19.371429443359375,6.664983556640625
../train/photos/images/gray_Road_Only/130.jpg,130,25.985965,25.223051071166992,0.762913928833008
../train/photos/images/gray_Road_Only/131.jpg,131,25.882752,21.628923416137695,4.253828583862305
../train/photos/images/gray_Road_Only/132.jpg,132,25.848527,20.43982696533203,5.4087000346679694
../train/photos/images/gray_Road_Only/133.jpg,133,25.92309,21.023189544677734,4.899900455322264
../train/photos/images/gray_Road_Only/134.jpg,134,25.898218,21.039899826049805,4.858318173950195
../train/photos/images/gray_Road_Only/135.jpg,135,25.936657,21.145954132080078,4.790702867919922
../train/photos/images/gray_Road_Only/136.jpg,136,25.889446,19.751386642456055,6.138059357543945
../train/photos/images/gray_Road_Only/137.jpg,137,25.881018,19.5529842376709,6.3280337623291025
../train/photos/images/gray_Road_Only/138.jpg,138,25.883611,19.88491439819336,5.998696601806639
../train/photos/images/gray_Road_Only/139.jpg,139,25.838685,22.287805557250977,3.550879442749025
../train/photos/images/gray_Road_Only/140.jpg,140,25.837266,24.24655532836914,1.590710671630859
../train/photos/images/gray_Road_Only/141.jpg,141,25.76013,16.11275291442871,9.64737708557129
../train/photos/images/gray_Road_Only/142.jpg,142,25.72661,20.557371139526367,5.169238860473634
../train/photos/images/gray_Road_Only/143.jpg,143,25.705029,20.439659118652344,5.265369881347656
../train/photos/images/gray_Road_Only/144.jpg,144,25.69282,28.917892456054688,3.2250724560546864
../train/photos/images/gray_Road_Only/145.jpg,145,25.694555,23.64548683166504,2.049068168334962
../train/photos/images/gray_Road_Only/146.jpg,146,25.715744,24.641170501708984,1.0745734982910164
../train/photos/images/gray_Road_Only/147.jpg,147,25.721072,22.606796264648438,3.114275735351562
../train/photos/images/gray_Road_Only/148.jpg,148,25.71009,20.7352237701416,4.974866229858399
../train/photos/images/gray_Road_Only/149.jpg,149,25.675076,22.852319717407227,2.822756282592774
../train/photos/images/gray_Road_Only/150.jpg,150,25.690365,21.974056243896484,3.7163087561035155
../train/photos/images/gray_Road_Only/151.jpg,151,25.659273,23.785831451416016,1.8734415485839833
../train/photos/images/gray_Road_Only/152.jpg,152,25.588452,23.179019927978516,2.4094320720214846
../train/photos/images/gray_Road_Only/153.jpg,153,25.587607,19.4394588470459,6.1481481529541
../train/photos/images/gray_Road_Only/154.jpg,154,25.605106,20.173934936523438,5.431171063476562
../train/photos/images/gray_Road_Only/155.jpg,155,25.546981,21.31657600402832,4.2304049959716785
../train/photos/images/gray_Road_Only/156.jpg,156,25.561611,20.058292388916016,5.503318611083984
../train/photos/images/gray_Road_Only/157.jpg,157,25.520048000000006,20.594839096069336,4.92520890393067
../train/photos/images/gray_Road_Only/158.jpg,158,25.512851,21.26764488220215,4.245206117797853
../train/photos/images/gray_Road_Only/159.jpg,159,25.535949,14.656547546386719,10.87940145361328
../train/photos/images/gray_Road_Only/160.jpg,160,25.466815,13.443912506103516,12.022902493896485
../train/photos/images/gray_Road_Only/161.jpg,161,25.468195,15.357149124145508,10.111045875854494
../train/photos/images/gray_Road_Only/162.jpg,162,25.442955,13.91612434387207,11.526830656127931
../train/photos/images/gray_Road_Only/163.jpg,163,25.43467,15.32682991027832,10.10784008972168
../train/photos/images/gray_Road_Only/164.jpg,164,25.415651,14.6820068359375,10.7336441640625
../train/photos/images/gray_Road_Only/165.jpg,165,25.376169,14.378252029418945,10.997916970581056
../train/photos/images/gray_Road_Only/166.jpg,166,25.380297,17.907184600830078,7.473112399169921
../train/photos/images/gray_Road_Only/167.jpg,167,25.31671,18.330299377441406,6.986410622558594
../train/photos/images/gray_Road_Only/168.jpg,168,25.308004,17.634885787963867,7.673118212036133
../train/photos/images/gray_Road_Only/169.jpg,169,25.307879,14.481172561645508,10.826706438354492
../train/photos/images/gray_Road_Only/170.jpg,170,25.25791,13.452924728393555,11.804985271606444
../train/photos/images/gray_Road_Only/171.jpg,171,25.234153,16.067466735839844,9.166686264160155
../train/photos/images/gray_Road_Only/172.jpg,172,25.234548,18.254919052124023,6.979628947875977
../train/photos/images/gray_Road_Only/173.jpg,173,25.16456,16.603425979614258,8.561134020385744
../train/photos/images/gray_Road_Only/174.jpg,174,25.155528,13.843135833740234,11.312392166259766
../train/photos/images/gray_Road_Only/175.jpg,175,25.124563,14.956079483032227,10.168483516967772
../train/photos/images/gray_Road_Only/176.jpg,176,25.05188,18.2156925201416,6.836187479858399
../train/photos/images/gray_Road_Only/177.jpg,177,25.069608,18.082643508911133,6.986964491088866
../train/photos/images/gray_Road_Only/178.jpg,178,24.984767,16.920917510986328,8.063849489013673
../train/photos/images/gray_Road_Only/179.jpg,179,24.967705,18.520421981811523,6.447283018188475
../train/photos/images/gray_Road_Only/180.jpg,180,24.989188,14.388334274291992,10.600853725708006
../train/photos/images/gray_Road_Only/181.jpg,181,24.92012,17.468549728393555,7.451570271606446
../train/photos/images/gray_Road_Only/182.jpg,182,24.878731,19.942758560180664,4.935972439819334
../train/photos/images/gray_Road_Only/183.jpg,183,24.78153,15.743606567382812,9.037923432617188
../train/photos/images/gray_Road_Only/184.jpg,184,24.813369,18.259641647338867,6.553727352661134
../train/photos/images/gray_Road_Only/185.jpg,185,24.765025,15.557317733764648,9.207707266235353
../train/photos/images/gray_Road_Only/186.jpg,186,24.703236,17.512584686279297,7.1906513137207035
../train/photos/images/gray_Road_Only/187.jpg,187,24.719001,17.661548614501953,7.0574523854980455
../train/photos/images/gray_Road_Only/188.jpg,188,24.616928,14.307668685913086,10.309259314086916
../train/photos/images/gray_Road_Only/189.jpg,189,24.599527,16.257295608520508,8.34223139147949
../train/photos/images/gray_Road_Only/190.jpg,190,24.583681,15.453414916992188,9.130266083007811
../train/photos/images/gray_Road_Only/191.jpg,191,24.478286,15.369781494140625,9.108504505859376
../train/photos/images/gray_Road_Only/192.jpg,192,24.44661,16.338497161865234,8.108112838134765
../train/photos/images/gray_Road_Only/193.jpg,193,24.425899,15.329729080200195,9.096169919799806
../train/photos/images/gray_Road_Only/194.jpg,194,24.334192,14.13853645324707,10.195655546752931
../train/photos/images/gray_Road_Only/195.jpg,195,24.277394,17.881935119628906,6.395458880371095
../train/photos/images/gray_Road_Only/196.jpg,196,24.243752,16.447202682495117,7.7965493175048834
../train/photos/images/gray_Road_Only/197.jpg,197,24.166103,15.515954971313477,8.650148028686523
../train/photos/images/gray_Road_Only/198.jpg,198,24.169954,15.168113708496094,9.001840291503907
../train/photos/images/gray_Road_Only/199.jpg,199,24.066184,16.827394485473633,7.238789514526367
../train/photos/images/gray_Road_Only/200.jpg,200,24.031755,16.8983154296875,7.1334395703125
../train/photos/images/gray_Road_Only/201.jpg,201,24.00579,16.37803077697754,7.627759223022462
../train/photos/images/gray_Road_Only/202.jpg,202,23.927473000000006,16.93317413330078,6.994298866699225
../train/photos/images/gray_Road_Only/203.jpg,203,23.890764,17.802377700805664,6.088386299194337
../train/photos/images/gray_Road_Only/204.jpg,204,23.798889000000006,17.743581771850586,6.05530722814942
../train/photos/images/gray_Road_Only/205.jpg,205,23.841604,17.55865478515625,6.28294921484375
../train/photos/images/gray_Road_Only/206.jpg,206,23.759881,21.461673736572266,2.2982072634277344
../train/photos/images/gray_Road_Only/207.jpg,207,23.71539,16.66386604309082,7.051523956909179
../train/photos/images/gray_Road_Only/208.jpg,208,23.748295,17.104049682617188,6.644245317382811
../train/photos/images/gray_Road_Only/209.jpg,209,23.647204,20.099031448364258,3.5481725516357407
../train/photos/images/gray_Road_Only/210.jpg,210,23.596707,23.1457462310791,0.450960768920897
../train/photos/images/gray_Road_Only/211.jpg,211,23.584715,16.634876251220703,6.949838748779296
../train/photos/images/gray_Road_Only/212.jpg,212,23.55405,21.114267349243164,2.439782650756836
../train/photos/images/gray_Road_Only/213.jpg,213,23.472504,18.460390090942383,5.012113909057618
../train/photos/images/gray_Road_Only/214.jpg,214,23.504016,17.89890480041504,5.605111199584961
../train/photos/images/gray_Road_Only/215.jpg,215,23.379037,16.955503463745117,6.423533536254883
../train/photos/images/gray_Road_Only/216.jpg,216,23.358512,15.282562255859375,8.075949744140626
../train/photos/images/gray_Road_Only/217.jpg,217,23.260696,15.696357727050781,7.564338272949218
../train/photos/images/gray_Road_Only/218.jpg,218,23.247885,19.10874366760254,4.139141332397461
../train/photos/images/gray_Road_Only/219.jpg,219,23.215724,17.443599700927734,5.772124299072267
../train/photos/images/gray_Road_Only/220.jpg,220,23.145633,20.819250106811523,2.3263828931884767
../train/photos/images/gray_Road_Only/221.jpg,221,23.102612,17.660480499267578,5.4421315007324225
../train/photos/images/gray_Road_Only/222.jpg,222,23.045069,17.649444580078125,5.395624419921877
../train/photos/images/gray_Road_Only/223.jpg,223,23.051338,17.096755981445312,5.954582018554689
../train/photos/images/gray_Road_Only/224.jpg,224,23.015295,16.395492553710938,6.619802446289061
../train/photos/images/gray_Road_Only/225.jpg,225,22.881877,17.814743041992188,5.067133958007812
../train/photos/images/gray_Road_Only/226.jpg,226,22.915834,17.35512924194336,5.560704758056641
../train/photos/images/gray_Road_Only/227.jpg,227,22.857471,17.064990997314453,5.792480002685547
../train/photos/images/gray_Road_Only/228.jpg,228,22.757829,16.2116641998291,6.546164800170899
../train/photos/images/gray_Road_Only/229.jpg,229,22.801015,15.271392822265625,7.529622177734375
../train/photos/images/gray_Road_Only/230.jpg,230,22.703557,16.859365463256836,5.844191536743164
../train/photos/images/gray_Road_Only/231.jpg,231,22.632107,16.921539306640625,5.710567693359376
../train/photos/images/gray_Road_Only/232.jpg,232,22.650746,17.111827850341797,5.538918149658205
../train/photos/images/gray_Road_Only/233.jpg,233,22.539414,17.184051513671875,5.355362486328126
../train/photos/images/gray_Road_Only/234.jpg,234,22.495062,17.768823623657227,4.726238376342774
../train/photos/images/gray_Road_Only/235.jpg,235,22.497131,17.793787002563477,4.703343997436523
../train/photos/images/gray_Road_Only/236.jpg,236,22.412535,17.446331024169922,4.9662039758300764
../train/photos/images/gray_Road_Only/237.jpg,237,22.305346,17.4376220703125,4.8677239296875
../train/photos/images/gray_Road_Only/238.jpg,238,22.266352,16.765901565551758,5.500450434448243
../train/photos/images/gray_Road_Only/239.jpg,239,22.274608,16.9240779876709,5.350530012329102
../train/photos/images/gray_Road_Only/240.jpg,240,22.213149,15.338634490966797,6.8745145090332045
../train/photos/images/gray_Road_Only/241.jpg,241,22.111782,14.991302490234375,7.120479509765627
../train/photos/images/gray_Road_Only/242.jpg,242,22.098621,16.932228088378906,5.166392911621095
../train/photos/images/gray_Road_Only/243.jpg,243,22.023265,17.56356430053711,4.459700699462889
../train/photos/images/gray_Road_Only/244.jpg,244,21.9876,18.365304946899414,3.6222950531005864
../train/photos/images/gray_Road_Only/245.jpg,245,21.96738,16.793840408325195,5.173539591674803
../train/photos/images/gray_Road_Only/246.jpg,246,21.867499,17.489221572875977,4.378277427124022
../train/photos/images/gray_Road_Only/247.jpg,247,21.878563,17.02835464477539,4.850208355224609
../train/photos/images/gray_Road_Only/248.jpg,248,21.830777,18.012636184692383,3.8181408153076184
../train/photos/images/gray_Road_Only/249.jpg,249,21.724761,21.913162231445312,0.18840123144531162
../train/photos/images/gray_Road_Only/250.jpg,250,21.720484,17.10482406616211,4.61565993383789
../train/photos/images/gray_Road_Only/251.jpg,251,21.682866,18.7908935546875,2.8919724453125006
../train/photos/images/gray_Road_Only/252.jpg,252,21.565654,16.059110641479492,5.506543358520506
../train/photos/images/gray_Road_Only/253.jpg,253,21.630614,15.101602554321289,6.529011445678712
../train/photos/images/gray_Road_Only/254.jpg,254,21.522918,15.805278778076172,5.717639221923829
../train/photos/images/gray_Road_Only/255.jpg,255,21.49305,18.765623092651367,2.727426907348633
../train/photos/images/gray_Road_Only/256.jpg,256,21.502722,18.102563858032227,3.400158141967772
../train/photos/images/gray_Road_Only/257.jpg,257,21.393423,17.281126022338867,4.112296977661131
../train/photos/images/gray_Road_Only/258.jpg,258,21.312005,17.666297912597656,3.645707087402343
../train/photos/images/gray_Road_Only/259.jpg,259,21.256784,16.85222625732422,4.404557742675781
../train/photos/images/gray_Road_Only/260.jpg,260,21.283194,17.086158752441406,4.1970352475585955
../train/photos/images/gray_Road_Only/261.jpg,261,21.170907,14.839056015014648,6.331850984985351
../train/photos/images/gray_Road_Only/262.jpg,262,21.128252,15.891090393066406,5.237161606933594
../train/photos/images/gray_Road_Only/263.jpg,263,21.108952,15.710880279541016,5.398071720458983
../train/photos/images/gray_Road_Only/264.jpg,264,21.026714,15.926338195800781,5.100375804199217
../train/photos/images/gray_Road_Only/265.jpg,265,20.997039,13.835596084594727,7.161442915405274
../train/photos/images/gray_Road_Only/266.jpg,266,21.006357,15.883768081665039,5.122588918334962
../train/photos/images/gray_Road_Only/267.jpg,267,20.969367,16.462047576904297,4.507319423095701
../train/photos/images/gray_Road_Only/268.jpg,268,20.944717,17.427629470825195,3.5170875291748054
../train/photos/images/gray_Road_Only/269.jpg,269,20.942738,15.809972763061523,5.132765236938475
../train/photos/images/gray_Road_Only/270.jpg,270,20.863276000000006,18.153287887573242,2.709988112426764
../train/photos/images/gray_Road_Only/271.jpg,271,20.872582,17.127763748168945,3.744818251831056
../train/photos/images/gray_Road_Only/272.jpg,272,20.858857,14.853559494018555,6.005297505981446
../train/photos/images/gray_Road_Only/273.jpg,273,20.820238,12.785152435302734,8.035085564697265
../train/photos/images/gray_Road_Only/274.jpg,274,20.823964,12.838298797607422,7.985665202392578
../train/photos/images/gray_Road_Only/275.jpg,275,20.751848000000006,14.45509147644043,6.296756523559576
../train/photos/images/gray_Road_Only/276.jpg,276,20.723851,14.608329772949219,6.115521227050781
../train/photos/images/gray_Road_Only/277.jpg,277,20.729127,13.43028450012207,7.298842499877928
../train/photos/images/gray_Road_Only/278.jpg,278,20.679543,11.727853775024414,8.951689224975585
../train/photos/images/gray_Road_Only/279.jpg,279,20.582223000000006,13.401479721069336,7.18074327893067
../train/photos/images/gray_Road_Only/280.jpg,280,20.543176000000006,14.197786331176758,6.345389668823248
../train/photos/images/gray_Road_Only/281.jpg,281,20.562831,12.59099006652832,7.971840933471679
../train/photos/images/gray_Road_Only/282.jpg,282,20.485892,8.882063865661621,11.603828134338379
../train/photos/images/gray_Road_Only/283.jpg,283,20.365818,11.337818145751953,9.027999854248048
../train/photos/images/gray_Road_Only/284.jpg,284,20.3791,8.684760093688965,11.694339906311036
../train/photos/images/gray_Road_Only/285.jpg,285,20.319317,10.146413803100586,10.172903196899416
../train/photos/images/gray_Road_Only/286.jpg,286,20.222046,8.203682899475098,12.018363100524901
../train/photos/images/gray_Road_Only/287.jpg,287,20.281935,9.006338119506836,11.275596880493165
../train/photos/images/gray_Road_Only/288.jpg,288,20.160613,7.685371398925781,12.47524160107422
../train/photos/images/gray_Road_Only/289.jpg,289,20.137914,8.720246315002441,11.417667684997557
../train/photos/images/gray_Road_Only/290.jpg,290,20.138333,8.404149055480957,11.734183944519042
../train/photos/images/gray_Road_Only/291.jpg,291,20.02506,9.384614944458008,10.640445055541992
../train/photos/images/gray_Road_Only/292.jpg,292,19.992256,10.78671646118164,9.20553953881836
../train/photos/images/gray_Road_Only/293.jpg,293,19.911347,9.780491828918457,10.130855171081542
../train/photos/images/gray_Road_Only/294.jpg,294,19.882995,10.279960632324219,9.603034367675782
../train/photos/images/gray_Road_Only/295.jpg,295,19.877321,9.18899917602539,10.688321823974608
../train/photos/images/gray_Road_Only/296.jpg,296,19.715738,8.71371078491211,11.002027215087892
../train/photos/images/gray_Road_Only/297.jpg,297,19.649489000000006,7.267138957977295,12.382350042022711
../train/photos/images/gray_Road_Only/298.jpg,298,19.60541,11.008289337158203,8.597120662841796
../train/photos/images/gray_Road_Only/299.jpg,299,19.547851,14.687841415405273,4.860009584594728
../train/photos/images/gray_Road_Only/300.jpg,300,19.452522,17.78216552734375,1.6703564726562483
